,id,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
1050,259506,68645825,How do I Query on Splunk Dashboard information,"<p>We are currently using ADO (pipeline artifacts) to Splunk for Build step reviews. I am working on a project to migrate Splunk Dashboards to powerbi. I need a query to list down the Dashboards and reports from Splunk on the below criteria so we would identify which ones to be created in powerbi</p>
<ol>
<li>List of Dashboards / reports (possibly with Author details)</li>
<li>frequency of usage - like how many times the Dashboard / reports was viewed in the last 30 days</li>
</ol>
<p>I tried few queries from mysplunk but it did not give the result. Thanks for any inputs / suggestions. Thanks.</p>",68652230.0,2,0,,2021-8-4 05:28:59,,2021-8-5 17:18:47,,,,,16539658.0,,1,0,splunk|splunk-query|splunk-dashboard,221,9
1051,259507,68651931,Can we index only one field of json log file in splunk,"<p>When running an application in EKS, the container logs are coming in the format of:</p>
<p><code>{ log: 2021-08-04 12:28:24,803INFO hostname com.application.RequestListener Sent response with request_id=1  stream: stdout time: 2021-08-04T12:28:24.803533339Z }</code></p>
<p>As I am only interested in the value relating to log, if there a way I can extract only:</p>
<p><code>2021-08-04 12:28:24,803INFO hostname com.application.RequestListener Sent response with request_id=1  </code></p>
<p>I have tried setting source to log in outputs.conf, however, this does not seem to work and I still get the json format present in the splunk search head</p>",,0,2,,2021-8-4 13:15:08,,2021-8-4 13:15:08,,,,,1114569.0,,1,0,splunk,18,5
1052,259508,68659326,How to do a unique search in Splunk,"<p>I'm trying to do a search in Splunk in which I'm trying to narrow it down to a unique substring.</p>
<p>An example of my query so far would be:</p>
<pre><code>host=node-1 AND &quot;userCache:&quot;
</code></pre>
<p>Which returns something like this:</p>
<pre><code>Time                Event
06/04/2021-blah     Cache miss: userCache:  tjohnson
                    host=node-1
06/04/2021-blah     Cache miss: userCache:  sbaca
                    host=node-1
06/04/2021-blah     Cache miss: userCache:  tjohnson
                    host=node-1
</code></pre>
<p>What I want to do, though, is to return only one unique value based on what comes after userCache:</p>
<p>In the above example, only two results would be returned - one for tjohnson and one for sbaca.  The additional tjohnson would be stripped since there is already a tjohnson in the results.</p>
<p>Any suggestions?</p>
<p>Thanks much</p>",68665503.0,1,0,,2021-8-5 00:29:36,,2021-8-5 11:12:18,,,,,13894850.0,,1,0,splunk|splunk-query,55,6
1053,259509,68663778,Find all newer events logged by application after a certain date in splunk,"<p><strong>Question:</strong> How can we find diff between log statements before and after a given date.</p>
<p><strong>Applicability:</strong>  Let's say we release a new application code and I want to be able to see all new events that application has started logging.</p>
<p>Now definition of new is very vague here but any suggestion would help.  Idea is that splunk should be able to compare type of events were being logged earlier and only show new events that were not present before.</p>
<p>That would help finding any new Exceptions Errors or Warning that are being logged and not yet surfaced as a failed customer interaction.</p>
<p><strong>Example:</strong>  After a new code release,  our application started logging an WARN event regarding &quot;open file handlers&quot; that kept building up over the time and ultimately reached a stage where no more unix file handlers were available to process any new request.</p>",,1,0,,2021-8-5 09:15:45,,2021-8-5 17:45:36,,,,,1402699.0,,1,0,detection|splunk|anomaly-detection,13,4
1054,259510,68674172,Splunk search the key in json,"<p>Could anyone help me with the below Splunk query?</p>
<p>I want to get the <code>count</code> of records by <code>message.type</code>. The <code>message.type</code> can take value either 'typeA' or 'typeB'.</p>
<p>I tried the below query but it lists and doesn't give the <code>count</code> in the result. That is, separate <code>count</code> for typeA and typeB.</p>
<p>The messages are below.</p>
<pre><code>message: name=app1,version=1, type=typeA,task=queryapp
message: name=app2,version=1, type=typeB,task=testapp
message: name=app1,version=1, type=typeB,task=issuefix
</code></pre>
<pre><code>index=myapp message=&quot;name=app1&quot; 
| stats count by message.type
</code></pre>",,1,1,,2021-8-5 22:30:33,,2021-8-19 05:30:12,2021-8-8 16:47:02,,2055998.0,,9192593.0,,1,0,splunk,43,7
1055,259511,68678466,Splunk Avg Query,"<p>I am consuming some data using an API, I want to calculate avg time it took for all my customer, after each ingestion (data consumed for a particular customer), I print a time matrix for that customer.</p>
<p><code>timechart span=24h avg(total_time)</code></p>
<p>Now to calculate average I cannot simply extract the time field and do avg(total_time), because if customerA completes ingestion in 1 hour, and customerB takes 24 hours, customer A will be logged 24 times and B will be logged once, giving me inaccurate results and bringing down the average.</p>
<p>How do I create a filter let's say time duration is 7 days, so I get only those log lines for a particular customer which has the maximum total_time over a period of 7 days. i.e one log line per customer that has max total_time over a period of 7 days for that particular customer.</p>",68683738.0,1,1,,2021-8-6 08:23:47,,2021-8-6 15:01:45,,,,,15592487.0,,1,0,splunk|splunk-query|splunk-formula|splunk-calculation|splunk-dashboard,33,6
1056,259512,68699105,Generate Splunk report with only extracted fields,"<p>First and foremost, maybe what I am looking for isn’t possible or I am going down the wrong path.   Please suggest.</p>
<p>Consider, I’ve raw data which has n number of parameters each separated by ‘&amp;’.</p>
<pre><code>Id=1234&amp;ACC=bc3gds5&amp;X=TESTX&amp;Y=456567&amp;Z=4457656&amp;M=TESTM&amp;N=TESTN&amp;P=5ec3a 
</code></pre>
<p>Using SPL, I’ve filtered only a few fields(ACC, X, Y) which I’m interested in.  Now, I would like to generate the report only with the filtered fields in a tabular format, not the whole raw data.</p>",68700829.0,1,0,,2021-8-8 08:36:24,,2021-8-8 14:20:48,,,,,5529420.0,,1,0,report|splunk|splunk-query|splunk-sdk|splunk-dashboard,26,7
1057,259513,68708432,Splunk Query to list the usage of Reports,<p>I need a query to list down the frequency of usage of reports in Splunk. I tried few queries from mysplunk but it did not give the result. Thanks for any inputs.</p>,,1,3,,2021-8-9 07:40:47,,2021-8-11 13:38:34,,,,,16539658.0,,1,-2,report|splunk,35,5
1058,259514,68729899,How to set up Splunk with multiple IIQ SailPoint environments with Splunk TA configuration using: SailPoint Adaptive Response,"<p>I noticed that the Splunk documentation on this site says that this should support multiple environments (s) - looking at the code in the python scripts though it looks like it doesn't?</p>
<p>SailPoint IIQ version: 8.1p3
Splunk version: 8.0.9
TA version: 2.0.5</p>
<p>After reviewing the Splunk Plugin code (the Python code which Splunk uses to read data from SailPoint), I noticed the following bits of information:</p>
<p>Splunk/etc/apps/Splunk_TA_sailpoint is the plugin directory where the plugin derives its files.
Splunk/etc/apps/Splunk_TA_sailpoint/bin/input_module_sailpoint_identityiq_auditevents.py – this is the file in question that caught my attention.
The way the code appears to operate is that it defines a SINGLE file for where it stores the epoch date following the logic outlined below:
 </p>
<p>1.  Initially, there is a file check (audit_events_checkpoint.txt) to see if the file exist<br />
2.  If Python doesn’t find it attempts to create it<br />
3.  If it fails again, it creates the folder structure and then adds the file<br />
4.  After the first three steps, Python opens the file.<br />
5.  Python then reads the files and pull the first value in (the Unix/Epoch timestamp)<br />
6.  It then uses this as part of its query outbound.
 </p>
<pre><code>#Read the timestamp from the checkpoint file, and create the checkpoint file if necessary
    #The checkpoint file contains the epoch datetime of the 'created' date of the last event seen in the previous execution of the script. 
    checkpoint_file = os.path.join(os.environ['SPLUNK_HOME'], 'etc', 'apps', 'Splunk_TA_sailpoint', 'tmp', &quot;audit_events_checkpoint.txt&quot;)
    try:
        file = open(checkpoint_file, 'r')
    except IOError:
        try:
            file = open(checkpoint_file, 'w')
        except IOError:
            os.makedirs(os.path.dirname(checkpoint_file))
            file = open(checkpoint_file, 'w')
            
    with open(checkpoint_file, 'r') as f:
         checkpoint_time = f.readlines()
     
    #current epoch time in milliseconds 
    # new_checkpoint_time = int((datetime.datetime.utcnow() - datetime.datetime(1970, 1, 1)).total_seconds() *1000)
    
    if len(checkpoint_time) == 1:
        checkpoint_time =int(checkpoint_time[0])
    else:
        checkpoint_time = 1562055000000
        helper.log_info(&quot;No checkpoint time available. Setting it to default value.&quot;)
    
    #Standard query params, checkpoint_time value is set from what was saved in the checkpoint file
    queryparams= {
         &quot;startTime&quot; : checkpoint_time,
         &quot;startIndex&quot; : 1,
         &quot;count&quot; : 100
    }
</code></pre>
<p> 
1.  Jumping down to the next references, we find that the JSON object pulled in is used to create the new timestamp that the system will use on the next request.<br />
2. It then takes this value and writes it to file, which it will reuse the next time a call is made.
 </p>
<pre><code>#Iterate the audit events array and create Splunk events for each one
    invalid_response = isListEmpty(auditEvents)
    if not invalid_response:
        for auditEvent in auditEvents:
 
            data = json.dumps(auditEvent)
            event = helper.new_event(data=data, time=None, host=None, index=helper.get_output_index(), source=helper.get_input_type(), sourcetype=helper.get_sourcetype(), done=True, unbroken=True)
            ew.write_event(event)
 
        #Get the created date of the last audit event in the run and save it as a checkpoint key in the checkpoint file
        list_of_created_date = extract_element_from_json(results, [&quot;auditEvents&quot;, &quot;created&quot;])
 
        new_checkpoint_created_date = list_of_created_date[-1]
        helper.log_info(&quot;DEBUG New checkpoint date \n{}&quot;.format(new_checkpoint_created_date))
 
    #Write new checkpoint key to the checkpoint file
        with open(checkpoint_file, 'r+') as f:
            f.seek(0)
            f.write(str(new_checkpoint_created_date))
            f.truncate()
</code></pre>
<p>So here is my thought as to what is happening: When we enter information into Splunk for the connectors to EACH environment (we have a total of 6), the checkpoint_file is being over-written. I would also assume that each connected env calls the same timestamp because they all appear to be pulling that information from the same file. Did we miss a configuration, or is this a coding gap?</p>",,0,2,,2021-8-10 15:48:56,,2021-8-10 16:02:56,2021-8-10 16:02:56,,613876.0,,613876.0,,1,0,python|json|splunk|audit-logging|sailpoint,32,6
1059,259515,68765482,Splunk panel showing graph for a specific time range,"<p>I am working with splunk. I want to pull logs for an api call for a specific range of time 9.30pm to 12:00 am on daily basis. Also, the average time taken for the call duraing that specific duration.</p>
<pre><code>index=&quot;index_a&quot; sourcetype=&quot;pqr&quot; source=&quot;prq_source&quot; &quot;Success in api response&quot;
</code></pre>
<p>Can someone guide me how to handle this how we can fetch for that particular duration for atleast 7 days.</p>",,1,0,,2021-8-13 00:20:00,,2021-8-13 12:53:29,2021-8-13 12:53:29,,4418.0,,9186499.0,,1,0,monitoring|splunk|splunk-query,31,6
1060,259516,68821885,Splunk dashboard and reports source backup for versioning,"<p>We are trying to take a backup of Splunk dashboards and reports source code for versioning. we are on an enterprise implementation where our rest calls are restricted. we can create and access dashboards and reports via Slunk UI, but would like know if we can automatically take backup of them and store in our versioning system.</p>",,2,0,,2021-8-17 17:45:32,,2021-9-4 03:51:53,,,,,6922289.0,,1,1,splunk|splunk-dashboard|splunk-api,55,9
1061,259517,68834286,"Splunk - How to generate a ""identity column"" id 1,2,3,","<p>We're logging info/error logs in Splunk/db. We're using .net and nlog.</p>
<p>In db, we're getting it in the right order when sorting because of identity column.</p>
<p>In Splunk, it's coming out of order if many log entries have the same date.</p>
<p>Is there a chance to tell Splunk to create a &quot;identity column&quot; for everything that is piped into it?
We're piping the logs into Splunk using HTTP Event Collector.</p>
<p>We're using Splunk Enterprise.</p>",,1,6,,2021-8-18 14:26:12,,2021-9-1 18:59:01,2021-8-18 19:15:37,,14419.0,,3401331.0,,1,0,splunk|splunk-query,46,7
1062,259518,68838013,splunk example query to alert when no data is found,"<p>Following is the scenario
Example: query <code>index=XXXX name=somefile  | stats count(msg) as MESSAGES</code></p>
<hr />
<p>This should always return some count for messages</p>
<hr />
<pre><code>the way i am looking is 
Checking for last 15 min and check if two of three 5 min interval the count goes to 0 (here 0 is when there is not data coming in) then do some action```


</code></pre>",,0,0,,2021-8-18 19:03:46,,2021-8-18 19:03:46,,,,,12976099.0,,1,0,splunk-query,13,4
1063,259519,68838020,Splunk HTTP Event Collector - Why does my Time field have 000 milliseconds?,"<p>I'm getting data into Splunk by using: HTTP Event Collector
I'm using Splunk Enterprise 8.0.1</p>
<p>My Time field is missing milliseconds:
18/08/2021 18:36:37.000</p>
<p>My Splunk record:
Time _time 2021-08-18T18:36:37.000+00:00</p>",,1,0,,2021-8-18 19:04:44,,2021-8-18 19:36:32,2021-8-18 19:15:11,,14419.0,,3401331.0,,1,0,splunk|splunk-query,34,7
1064,259520,68866445,Splunk - Assigning custom time,"<p>I want my time to be the &quot;Date&quot; property in the following json:</p>
<pre><code>{ &quot;Level&quot;: &quot;ERROR&quot;, &quot;Date&quot;: &quot;2021-08-20 17:21:53.6355&quot;, &quot;Logger&quot;:.... }
</code></pre>
<p>I created a props.conf here: ...\Splunk\etc\system\local
with:</p>
<pre><code>TIME_PREFIX=\&quot;Date\&quot;:
TIME_FORMAT=%Y-%m-%d %H:%M:%S.%4N
</code></pre>
<p>I then restarted splunk...but it's not working. Any idea what I'm missing?</p>",,1,0,,2021-8-20 18:06:19,,2021-8-20 20:06:32,2021-8-20 18:40:29,,14419.0,,3401331.0,,1,2,splunk|splunk-query,25,6
1065,259521,68886885,Splunk Count Specific String in a Field,"<p>In Splunk, I need to get the count of events from the below msg field value which matches factType=COMMERCIAL and has filters.</p>
<p>Using the basic Splunk query with wildcard does not work efficiently. Could you please assist</p>
<pre><code>app_name=&quot;ABC&quot; cf_space_name=prod  msg=&quot;*/facts?factType=COMMERCIAL&amp;sourceSystem=ADMIN&amp;sourceOwner=ABC&amp;filters*&quot; 
</code></pre>
<blockquote>
<p>msg: abc.asia - [2021-08-23T00:27:08.152+0000] &quot;GET
/facts?factType=COMMERCIAL&amp;sourceSystem=ADMIN&amp;sourceOwner=ABC&amp;filters=%257B%2522stringMatchFilters%2522:%255B%257B%2522key%2522:%2522BFEESCE((json_data-%253E%253E'isNotSearchable')::boolean,%2520false)%2522,%2522value%2522:%2522false%2522,%2522operator%2522:%2522EQ%2522%257D%255D,%2522multiStringMatchFilters%2522:%255B%257B%2522key%2522:%2522json_data-%253E%253E'id'%2522,%2522values%2522:%255B%25224970111%2522%255D%257D%255D,%2522containmentFilters%2522:%255B%255D,%2522nestedMultiStringMatchFilter%2522:%255B%255D,%2522nestedStringMatchFilters%2522:%255B%255D%257D&amp;sorts=%257B%2522sortOrders%2522:%255B%257B%2522key%2522:%2522id%2522,%2522order%2522:%2522DESC%2522%257D%255D%257D&amp;pagination=null</p>
</blockquote>",,0,0,,2021-8-23 03:08:51,,2021-8-23 05:57:09,2021-8-23 05:57:09,,6918179.0,,6918179.0,,1,0,splunk-query,37,6
1066,259522,68893731,Splunk UF not sending data to indexer,"<p>I have Splunk UF and Splunk Enterprise Server, both v8.2.1, running in docker containers but I am unable to see any data on the Enterprise Server with regards to the new index I created, 'mytest':</p>
<p><a href=""https://i.stack.imgur.com/Dp2Sq.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Dp2Sq.png"" alt=""enter image description here"" /></a></p>
<p>The Enterprise Server has default port 9997 active as a receiver port:</p>
<p><a href=""https://i.stack.imgur.com/qvzEh.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/qvzEh.png"" alt=""enter image description here"" /></a></p>
<p>Both of the containers are connected to 'splunk' network I created:</p>
<pre><code>        &quot;Containers&quot;: {
        &quot;0f9e44620ce9fba16df21af6d2253c4b02b9714cb3ea126a616f10d06f836eb9&quot;: {
            &quot;Name&quot;: &quot;dspinelli-uf&quot;,
            &quot;EndpointID&quot;: &quot;0e1dd065ee3d815c943a8b52e6107e53a4b57d9e3103b17d1461611543769869&quot;,
            &quot;MacAddress&quot;: &quot;02:42:ac:12:00:03&quot;,
            &quot;IPv4Address&quot;: &quot;172.18.0.3/16&quot;,
            &quot;IPv6Address&quot;: &quot;&quot;
        },
        &quot;3a1a084561eda8013baa8847f4ca30fd68eb74468ff666195bf1c15e0f8a280f&quot;: {
            &quot;Name&quot;: &quot;dspinelli-ent&quot;,
            &quot;EndpointID&quot;: &quot;7159b1a41840f9dfae04b50bb61386f8c3ac2233aee334026b9f1d685cfcf571&quot;,
            &quot;MacAddress&quot;: &quot;02:42:ac:12:00:02&quot;,
            &quot;IPv4Address&quot;: &quot;172.18.0.2/16&quot;,
            &quot;IPv6Address&quot;: &quot;&quot;
        }
</code></pre>
<p>Inputs.conf on the UF:</p>
<pre><code>[splunktcp://9997]
disabled = 0

[http://hec-uf]
description = UF HTTP Event Collector
disabled = 0
token = 4022d42f-9132-442a-8a79-5d3eea1ad40d
index = mytest
indexes = mytest
outputgroup = tcpout
</code></pre>
<p>Outputs.conf on UF:</p>
<pre><code>[indexAndForward]
index = false

[tcpout]
defaultGroup = default-autolb-group

[tcpout:default-autolb-group]
server = dspinelli-ent:9997

[tcpout-server://dspinelli-ent:9997]
</code></pre>
<p>Communication between the UF and Enterprise Server is established:</p>
<pre><code>netstat -an | grep 9997
tcp        0      0 0.0.0.0:9997            0.0.0.0:*               LISTEN
tcp        0      0 172.18.0.3:44420        172.18.0.2:9997         ESTABLISHED

./bin/splunk list forward-server
Active forwards:
        dspinelli-ent:9997
Configured but inactive forwards:
        None
</code></pre>
<p>Attempt to curl the UF with some test data shows success:</p>
<pre><code>curl -k https://x.x.x.x:8087/services/collector \
&gt; -H 'Authorization: Splunk 4022d42f-9132-442a-8a79-5d3eea1ad40d' \
&gt; -d '{&quot;sourcetype&quot;: &quot;demo&quot;, &quot;event&quot;:&quot;Hello, I was sent from UF&quot;}'
{&quot;text&quot;:&quot;Success&quot;,&quot;code&quot;:0}
</code></pre>
<p>However, no data is ever displayed on the index in Enterprise Server:</p>
<p><a href=""https://i.stack.imgur.com/Gdp0H.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Gdp0H.png"" alt=""enter image description here"" /></a></p>
<p>Does anyone know what could possibly be wrong here or what the next steps would be?</p>",68897149.0,1,0,,2021-8-23 13:40:42,,2021-8-23 18:05:47,,,,,8189616.0,,1,0,splunk,39,6
1067,259523,68909243,Setting a token based on condition match in splunk dashboard studio,"<p>I am using Dashboard studio feature to create dashboard in splunk. I have created the dashboard using the grid layout. I have a dropdown and want to implement something similar to below in dashboard studio</p>
<p>Below is the code from HTML based dashboards. Where its matching the condition for host_token and assigning a new token TPS_ON_ALL_PANELLS with some value.</p>
<pre><code> &lt;input type=&quot;dropdown&quot; token=&quot;host_token&quot; searchWhenChanged=&quot;true&quot; rejects=&quot;$SHOW_HISTORICAL_ENVIRONMENTS$&quot;&gt;
      &lt;label&gt;Data Source:&lt;/label&gt;
      &lt;search&gt;
        &lt;query&gt;| metadata type=hosts index=mlc_live | fields host&lt;/query&gt;
        &lt;earliest&gt;-1months&lt;/earliest&gt;
        &lt;latest&gt;now&lt;/latest&gt;
      &lt;/search&gt;
      &lt;default&gt;-&lt;/default&gt;    
      &lt;change&gt;

    &lt;condition match=&quot;$host_token$ == &amp;quot;*&amp;quot;&quot;&gt;
        &lt;set token=&quot;TPS_ON_ALL_PANELLS&quot;&gt;true&lt;/set&gt;
      &lt;/condition&gt;
      &lt;/change&gt;
</code></pre>
<p>I have already added the dropdown but not sure how to implement this condition match thing required for setting a token.</p>",,0,5,,2021-8-24 14:37:19,,2021-8-24 14:37:19,,,,,9186499.0,,1,0,amazon-web-services|monitoring|amazon-eks|splunk|splunk-query,369,10
1068,259524,68920229,Apache Spark to query directly a Splunk search result,"<p>Small question regarding an integration between Apache Spark and Splunk please.</p>
<p>Currently, I am doing a search query in Splunk. The result is quite big. Then, I need to perform some kind of data analytics from it.</p>
<p>Therefore, each time I get the result, I dump the search result as CSV from the Splunk UI.</p>
<p>Then, I manually download the CSV.</p>
<p>What I have tried:
I have ready a Spark job that will parse the CSV, the one from previous step, the Splunk search result. The Spark job will then use Spark SQL to load the CSV as table, and perform computation, very happy.</p>
<p>Basically, Splunk search result, very happy. Spark loading and doing map reduce on the csv, very happy.</p>
<p>However, I feel like this is very &quot;stupid&quot; as I am downloading manually each and every time a CSV.</p>
<p>May I ask, how can I connect Spark directly to Splunk search result please?</p>
<p>Thank you</p>",,0,2,,2021-8-25 09:23:28,,2021-8-30 20:14:08,2021-8-30 20:14:08,,10461625.0,,10461625.0,,1,0,csv|apache-spark|splunk|splunk-query,19,5
1069,259525,68929886,Splunk panel for calculating grater then operation,"<p>Sharing the application log:<br></p>
<pre><code>2021-08-25T20:45:17.382Z level=info module=xyz pid=45 message=&quot;queryAPI, Execution Time(ms):,617.195517, pId:45&quot; 
2021-08-25T20:45:17.382Z level=info module=xyz pid=45 message=&quot;queryAPI, Execution Time(ms):,231.195517, pId:45&quot;
</code></pre>
<p>Question: Find the total number of API's which took more then 500 ms in splunk dashboard?</p>
<p>Please share the splunk query to find out below data.</p>
<p>Expected output display in table of two column :<br>
Delayd API-Name:   queryAPI <br>
Total occurences:     1</p>",,1,3,,2021-8-25 21:07:05,,2021-8-26 14:31:54,2021-8-26 00:41:53,,13888271.0,,13888271.0,,1,0,splunk|splunk-query|splunk-formula|splunk-dashboard,35,6
1070,259526,68929990,Timechart with distinct_count per day,"<p>I have a query which shows me the number of hosts for which a given event is logged more than three times within a single day:</p>
<pre><code>index=desktopevents &quot;target&quot; 
| stats count by host | dedup host 
| where count &gt; 3 | stats dc(host)
</code></pre>
<p>What I can't figure out is how to use this with <code>timechart</code> so I can get the distinct count <em>per day</em> over some period of time. The naive timechart outputs cumulative <code>dc</code> values, not per day (and obviously it lacks my more-than-three clause):</p>
<pre><code>index=desktopevents &quot;target&quot; 
| timechart span=1d dc(host)
</code></pre>
<p>I thought this might work but the chart is blank:</p>
<pre><code>index=desktopevents &quot;target&quot; 
| stats count by host | dedup host 
| where count &gt; 3 | timechart span=1d dc(host)
</code></pre>",68930540.0,1,2,,2021-8-25 21:18:40,,2021-8-26 14:23:22,,,,,152997.0,,1,0,splunk,120,10
1071,259527,68938841,Changing panel time for splunk dashboard studio irrespective of the global timing,"<p>Working over grid layout in splunk studio to created a dashboard, could not look for a way where we can customize the panel timing irrespective of the global duration of the dashboard.</p>
<p>For instance, if I want a panel to be showing data for last 15min but the global time remain fixed at 24 hours is it possible?</p>",68942819.0,1,0,,2021-8-26 12:50:21,,2021-8-26 17:14:07,,,,,9186499.0,,1,0,amazon-web-services|amazon-eks|splunk|splunk-query|splunk-dashboard,20,6
1072,259528,68944375,Possible to output Docker syslog-ng container log to stdout & stderr while using Splunk logging driver?,"<p>I have a container running Syslog-ng and I'm trying to feed syslog messages to Splunk.</p>
<p>Within the Syslog-ng container, there is a file /var/log/messages that stores any syslog messages that the container receives.  Is it possible for me to forward the container's /var/log/messages to stdout and stderr so that the syslog messages will be forwarded to my Splunk instance?</p>
<p>Here is an example of my docker-compose.yml:</p>
<pre><code>version: '3.9'
services:
  syslog-ng:
    image: balabit/syslog-ng:latest
    ports:
      - &quot;514:514/udp&quot;
      - &quot;601:601&quot;
    logging:
      driver: &quot;splunk&quot;
      options:
        splunk-token: &quot;XXXX&quot;
        splunk-url: &quot;https://XXXX.splunkcloud.com&quot;
        splunk-insecureskipverify: &quot;true&quot;
        tag: &quot;{{.Name}}/{{.FullID}}&quot;
        labels: type,location
        env: &quot;os&quot;
    labels:
      type: syslog
      location: home
    environment:
      - os=debian
    restart: unless-stopped
</code></pre>
<p>I can then exec into my container and run the command:</p>
<pre><code>ln -sf /proc/self/fd/1 /var/log/messages
</code></pre>
<p>or</p>
<pre><code>ln -sf /dev/stdout /var/log/messages
</code></pre>
<p>If I then send syslog messages to the container, I can view them in /var/log/messages.
They will not show up in stdout.</p>
<p>Running the following command will not show logs from /var/log/messages:</p>
<pre><code>docker logs (containerid)
</code></pre>
<p>I can go to Splunk and see logs from when the container was created via stdout or stderr.  But Splunk will not show any further logs from the container receiving syslog messages.</p>",,0,0,,2021-8-26 19:30:36,,2021-8-26 19:30:36,,,,,8644283.0,,1,0,docker|splunk,117,8
