id,phase,category,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
261617,2,Query,66595606,Terraform Datadog Query Is not working as it contains some datadog methods,"<p>Getting query invalid for below monitor, Please suggest.</p>
<pre><code>resource &quot;datadog_monitor&quot; &quot;Something&quot; {
    name = &quot;[Some job failed] Something failed&quot;
    type = &quot;metric alert&quot;
    message = &quot;Something orc job failed Notify: @slack-Something&quot;

    query = &quot;events('priority:all tags:env:prod,reported_appname:SomethingIndexBuilder excluded_tags:reported_exitcode:0 \&quot;instance.shutdown\&quot;').rollup('count').last('4h') &gt; 2&quot;

    notify_audit = false # Do not notify when monitor is changed
}
</code></pre>",,0,1,,2021-3-12 07:03:03,,2021-3-12 07:03:03,,,,,5403764,,1,0,terraform|datadog,105,8.08476
261618,3,Monitoring,53222715,Monitor Aurora using Datadog doesn't show changes in Query-volume,"<p>I'm using <a href=""https://www.datadoghq.com/blog/monitor-aurora-using-datadog/"" rel=""nofollow noreferrer"">Datadog dashboard to monitor Aurora clusters</a> I have in my account.</p>

<p>The ""<a href=""https://www.datadoghq.com/blog/monitoring-mysql-performance-metrics/#query-throughput"" rel=""nofollow noreferrer"">query-volume</a>"" section is always empty, even if I go the mysql shell and do a couple of selects. </p>

<p>I'd like to make sure it works before I put high load on my db in production.</p>

<p>for now I only see changes in query-volume section in the charts of <code>Select latency and DML latency</code> and in AWS resource metrics in all charts.
whereas DiskIO section is totally empty, ( Connection and Replication is empty as well, but I know that because I don't have a replica ) </p>

<p>Any idea how can I make sure it works? </p>",53935650,1,0,,2018-11-9 09:08:09,,2018-12-26 18:21:58,,,,,2650254,,1,0,mysql|monitoring|metrics|amazon-aurora|datadog,104,8.06813
261619,0,Integration,68995016,Datadog’s Kafka integration DD_KAFKA_CLIENT_PROPAGATION_ENABLED - Magic v1 does not support record headers,"<p><strong>Issue:</strong></p>
<blockquote>
<p>[org.springframework.kafka.KafkaListenerEndpointContainer#3-0-kafka-consumer-1] WARN  o.a.k.c.consumer.internals.Fetcher - Unknown error fetching data for topic-partition</p>
</blockquote>
<p><strong>Environment Setup:</strong></p>
<ul>
<li><em>Kafka Version:</em> kafka_2.11-1.0.0</li>
<li><em>Producer Details:</em><br />
Spring Boot Version: 2.5.0<br />
Kafka-Client: 2.7.1</li>
<li><em>Consumer Details:</em><br />
Spring Boot Version: 1.5.19.RELEASE<br />
Kafka-Client: 0.10.0.1</li>
<li><em>DataDog</em></li>
</ul>
<p><strong>Scenario 1:</strong></p>
<p>We know Kafka older version does not support message header so we are not setting any message header in producer. So if we run application without datadog and when we publish message from producer, consumer is able to consume message.</p>
<p><strong>Conclusion:</strong> With mixed kafka version and without datadog, consumer and producer are working fine.</p>
<p><strong>Scenario 2:</strong></p>
<p>After adding datadog, messages are not delivered to consumer and on consumer side we can see exception: [org.springframework.kafka.KafkaListenerEndpointContainer#3-0-kafka-consumer-1] WARN  o.a.k.c.consumer.internals.Fetcher - Unknown error fetching data for topic-partition</p>
<p>And when checked Kafka server logs, we can see Magic V1 error. java.lang.IllegalArgumentException: Magic v1 does not support record headers</p>
<p><strong>Conclusion:</strong> With datadog clearly which is adding message header, messages are not delivered to consumer.</p>
<p><strong>Solution</strong> (but not working)
After going through datadog documentation I found solution to this problem which is: <a href=""https://docs.datadoghq.com/fr/tracing/compatibility_requirements/java/"" rel=""nofollow noreferrer"">https://docs.datadoghq.com/fr/tracing/compatibility_requirements/java/</a> under the section: Network tracing offers the following features:</p>
<p><strong>Datadog Documentation:</strong>
Kafka / Datadog integration works with Kafka version 0.11+, which supports Header API. This API is used to inject and extract the tracing context. If you are using a mixed-version environment, the Kafka broker may pass the most recent version of Kafka by mistake, and the plotter then attempts to inject headers that are not supported by the local producer. Additionally, older consumers are not able to consume the message due to the presence of the headers. To avoid these problems, if you use a mixed-version environment with Kafka versions prior to 0.11, disable the context of the spread with the variable following environment: <code>DD_KAFKA_CLIENT_PROPAGATION_ENABLED=false</code>.</p>
<p>So we added and run application and datadog agent using below command on windows (added flag <code>Ddd.kafka.client.propagation.enabled=false</code>):</p>
<pre><code>java -javaagent:D:\Tools\Datadog\dd-java-agent-0.9.0.jar -Ddd.profiling.enabled=true -XX:FlightRecorderOptions=stackdepth=256 -Ddd.logs.injection=true -**Ddd.kafka.client.propagation.enabled=false** -Ddd.trace.sample.rate=1 -Ddd.service=my-app -Ddd.env=staging -jar -Dspring.profiles.active=local-postgres &lt;Application Jar File&gt; -Ddd.version=1.0
</code></pre>
<p><strong>Expected behavior:</strong> Datadog should not add header.</p>
<p><strong>Actual behavior:</strong> Datadog is still adding header and so we are still getting Magic V1 error.</p>
<p>Kindly request to help those whoever faced similar issue and please guide in case if you resolved it.</p>",,1,0,,2021-8-31 08:04:40,,2021-9-13 21:56:45,2021-9-3 00:38:23,,10794031,,2732531,,1,0,apache-kafka|datadog,103,8.05135
261620,1,Method,66271979,How to send datadog event stream data into datadog logs?,"<p>Actually, we have two datadog accounts: Let me consider it has account A and account B.
when I push the message to data dog event using API I am able to see the events in events stream and I am able to see the same thing in logs also in the account A.
But when I do the same thing in account B I am able to see the data in event stream but not in logs.
can I know what might be the reason ???
Am I missing something to enable ??
if so can someone help me with this?</p>
<p>BELOW CODE IS USED TO PUSH THE EVENT TO DATA EVENTS STREAM.</p>
<pre><code>from datadog import initialize, API

options = {
    'api_key': '&lt;DATADOG_API_KEY&gt;',
    'app_key': '&lt;DATADOG_APPLICATION_KEY&gt;'
}

initialize(**options)

title = &quot;Something big happened!&quot;
text = 'And let me tell you all about it here!'
tags = ['version:1', 'application:web']

api.Event.create(title=title, text=text, tags=tags)

# If you are programmatically adding a comment to this new event
# you might want to insert a pause of .5 - 1 second to allow the
# event to be available.
</code></pre>",,1,0,,2021-2-19 04:53:17,,2021-2-24 17:20:38,,,,,12543947,,1,0,devops|monitoring|datadog,103,8.05135
261621,1,Method,65248919,Is it possible to remap a key/value attribute directly as tags?,"<p>I am using datadog with the agent, parsing logs in a file in json format.</p>
<p>The way I found to tag json attributes is to edit a pipeline configuration and do something like
<a href=""https://i.stack.imgur.com/1GSGH.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/1GSGH.png"" alt=""enter image description here"" /></a></p>
<p>But I have to do it for each individual tag key, which implies to know the list of tags in advance and maintain it over time. It's not ideal.</p>
<p>I'd like to know if there is a way to log things in this format</p>
<pre><code>{&quot;level&quot;: &quot;DEBUG&quot;, &quot;message&quot;: &quot;hello stack overflow&quot;, &quot;tags&quot;: {&quot;flavour&quot;: &quot;chocolate&quot;, &quot;context&quot;: &quot;icecream&quot;}}
</code></pre>
<p>And have a pipeline configuration taking all key/value pairs in the &quot;tags&quot; value of the log, and tag each one of them.</p>
<p>What I thought about was doing this</p>
<p><a href=""https://i.stack.imgur.com/fmErG.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/fmErG.png"" alt=""enter image description here"" /></a></p>
<p>But datadog's documentation is not clear about native attributes and their names so I don't know what would be the target attribute name.</p>",,0,1,,2020-12-11 09:40:11,,2020-12-11 09:40:11,,,,,4354822,,1,0,datadog,102,8.0344
261622,0,Configuration,65769361,HAProxy frontend sessions and backend session connection,"<p>In my project haproxy is used. But time to time I'm getting backend session limit exceed in haproxy when check with datadog graphs. At the same time when check the frontend session count it also bit high than the normal time. I need to know following things.</p>
<ol>
<li><p>What is the connection between frontend sessions and user requests come to the frontend? Single user getting one session for all the requests or multiple sessions?</p>
</li>
<li><p>For one frontend session backend going to create one session or multiple sessions?</p>
</li>
<li><p>If the frontend sessions are hight then can we say requests count to the haproxy is high?</p>
</li>
</ol>
<p>If possible can anyone share a tutorial to clearly understand connections between user requests, frontend sessions and backend sessions.</p>
<p>Thank you.</p>",,0,0,,2021-1-18 05:41:34,,2021-1-18 05:41:34,,,,,9320040,,1,0,haproxy|datadog,101,8.01729
261623,0,Integration,62300720,Can we visualize the performance of JMS or EMS by integrating to datadog?,"<p>We are using JMS (tibco EMS) as messaging service can We visualize the performance using Datadog?
If it is not possible do we have any alternate?</p>",,1,0,,2020-6-10 09:55:10,,2020-6-10 14:48:08,2020-6-10 14:48:08,,8381946,,8668364,,1,0,datadog|tibco-ems,100,8
261624,1,Error,65603045,Missing DataDog metrics when using ThreadStats for a Celery task in Django,"<h2>The problem</h2>
<p>I have a scheduled Celery task that queries <code>x</code> number of rows, does some processing and upon success (or error) it increments a specific metric using ThreadStats. For each execution of this task, the metric should be incremented by <code>x</code> at a specific time.</p>
<p>The problem is that some of these increments are not posted to DataDog. Ex. if the total number of rows is 100 and the task processes <code>x=10</code> at a time, some of those task executions fails to increment the metric and it ends up displaying only 60.</p>
<h2>Attempts for resolution</h2>
<p>This is what I tried to do without success:</p>
<ol>
<li>Manually flushing the metrics in the task by setting <code>flush_in_thread=False</code> and calling the <code>flush()</code> method.</li>
<li>Using <code>dogstatsd-collector</code> library to delay the submission</li>
</ol>
<h2></h2>",,0,0,,2021-1-6 20:36:26,,2021-1-6 20:36:26,,,,,6201129,,1,0,python|django|celery|metrics|datadog,99,7.98254
261625,1,Method,53598295,Logging System Metrics from JAR,"<p>Let's say there is an application x which uses an external jar y. </p>

<p>x uses <code>datadog-api</code> to log metrics and y too. </p>

<p>I want to see if it's possible to log system metrics which are specific to only the jar .i.e. how many gc cycles the jar is using ?</p>

<p>Using <code>system.gc</code> we can find out how many cycles the whole app is using on that host, but what about specific jar?</p>

<p>Please clarify if someone knows.</p>",,1,0,,2018-12-3 16:53:31,,2018-12-3 19:47:46,2018-12-3 19:47:46,,7290236,,4599064,,1,0,java|jar|datadog,54,7.92957
261626,1,Error,68910911,Datadog allows me to create facets but it does not show any values for them,"<p>I am using datadog to see my microservice metrics. When I go to APM tab I can see the spans I created and their corresponding tags are reaching the server correctly. The problem is that If I click in a tag &quot;gear&quot; to convert it to a facet, while the operation completes correctly I can not query for this value nor do I seee any value when I add it as a column to my metrics. Example below:</p>
<p>I can click that gear and convert &quot;Headers-Received&quot; to a string value, there is no error at all from DD, but I cannot query or see any value being registered. But I DO can see the values in each trace of a request reaching my server.</p>
<p>What is going on here?</p>
<p><a href=""https://i.stack.imgur.com/pXHPp.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/pXHPp.png"" alt=""enter image description here"" /></a></p>",,0,0,,2021-8-24 16:27:37,,2021-8-24 16:27:37,,,,,7723882,,1,0,tags|metrics|datadog,96,7.92908
261627,1,Method,62553019,What should I write logs to in production when using serilog?,"<p>I´am trying to setup serilog for for a project, but have some trouble understanding how it should be setup according to best practice for production.</p>
<p>I have followed this <a href=""https://benfoster.io/blog/serilog-best-practices/"" rel=""nofollow noreferrer"">https://benfoster.io/blog/serilog-best-practices/</a> , but I have some questions regarding the section <strong>Configuration</strong>. There he says;</p>
<blockquote>
<p>In .NET writing to Console is a blocking call and can have a
significant performance impact.</p>
</blockquote>
<p>and he links to <a href=""https://weblog.west-wind.com/posts/2018/Dec/31/Dont-let-ASPNET-Core-Default-Console-Logging-Slow-your-App-down"" rel=""nofollow noreferrer"">https://weblog.west-wind.com/posts/2018/Dec/31/Dont-let-ASPNET-Core-Default-Console-Logging-Slow-your-App-down</a> . Which again says that console is bad for perfomance and has this solution to the problem:</p>
<pre><code> if(Environment.GetEnvironmentVariable(&quot;ASPNETCORE_ENVIRONMENT&quot;) == EnvironmentName.Development) 
        {
            config.AddConsole();
        }
</code></pre>
<p>Which only adds console if in development.</p>
<p>My question is: If I´am not logging to console for production what should i do? Should i write to file? RollingFile? What is the best perfomance vice and will it work on fargate?</p>
<p>My service is running on fargate with firelens sending logs to datadog.</p>",,0,0,,2020-6-24 10:33:05,,2020-6-24 10:33:05,,,,,2144391,,1,1,.net|serilog|aws-fargate|datadog,93,7.87393
261628,0,Configuration,60560889,Tracking sparse metrics with micrometer results in zeroes being published,"<p>I'm using micrometer to publish several different metrics to Datadog; among these there is the number of items processed by several different batch jobs which can be pretty sparse.</p>

<p>Some batch jobs have different intervals, some others are triggered by external events so they don't have a fixed interval at all.</p>

<p>However, my micrometer configuration has a <code>step</code> of 30s, which I don't want to change, as suggested in <a href=""https://stackoverflow.com/questions/53177649/micrometer-sending-metrics-zero-spring-boot"">this question</a>, because I have denser metrics that need to be tracked every 30s.</p>

<p>This means that every 30s, unless a batch job has just run, my application is publishing a zero for each batch job metric, polluting them.</p>

<p>I've been trying to handle this on Datadog by using its <a href=""https://docs.datadoghq.com/dashboards/functions/rollup/"" rel=""nofollow noreferrer"">rollup</a> function, but i don't know the rollup interval beforehand because the interval may be variable for jobs triggered by external events.</p>

<p>Another solution i'm considering is to extend the <code>DataDogMeterRegistry</code> to have it clear all metrics right after publishing, so that it will only publish metrics that registered in the latest 30s interval, but I was wondering if there was a clearer way to prevent micrometer from sending zeroes for sparse metrics.</p>",,0,0,,2020-3-6 09:17:30,,2020-3-6 09:17:30,,,,,1454,,1,2,datadog|micrometer|spring-micrometer,93,7.87393
261629,0,Integration,67586872,datadog breaking tomcat on high load req (100req/sec),"<p>Using datadog for tomcatload testing. While running with datadog, server is stopping every 2 mins and server is restarting giving this error. Running without datadog this is working just fine.</p>
<p><em>A fatal error has been detected by the Java Runtime Environment:
SIGSEGV (0xb) at pc=0x0000ffffa2811614, pid=10202, tid=0x0000ffffa1a3b1f0
JRE version: OpenJDK Runtime Environment (8.0_292-b10) (build 1.8.0_292-8u292-b10-0ubuntu1~18.04-b10)
Java VM: OpenJDK 64-Bit Server VM (25.292-b10 mixed mode linux-aarch64 compressed oops)
Problematic frame:
V  [libjvm.so+0x3fb614]</em></p>
<p><a href=""https://i.stack.imgur.com/3Rp1G.png"" rel=""nofollow noreferrer"">Tomcat req pattern</a></p>",,1,0,,2021-5-18 13:08:35,,2021-5-20 11:25:58,,,,,15961658,,1,0,tomcat|load-testing|datadog,52,7.86401
261630,0,Integration,64937350,Can't install DataDog MSI in Dockerfile,"<p>From everything I have read, I should be able to do this:</p>
<pre><code>FROM mcr.microsoft.com/windows/servercore:ltsc2019

SHELL [&quot;powershell&quot;, &quot;-Command&quot;, &quot;$ErrorActionPreference = 'Stop'; $ProgressPreference = 'SilentlyContinue';&quot;]

ADD https://ddagent-windows-stable.s3.amazonaws.com/datadog-agent-7-latest.amd64.msi C:\datadog-agent-7-latest.amd64.msi
RUN Start-Process msiexec.exe -Wait -ArgumentList '/qn /i C:\datadog-agent-7-latest.amd64.msi APIKEY=abc123 /L*V C:\install.log'
</code></pre>
<p>It looks like it built correctly:</p>
<pre><code>&gt; docker build -t test .
Sending build context to Docker daemon  4.608kB
Step 1/4 : FROM mcr.microsoft.com/windows/servercore:ltsc2019
 ---&gt; 71d3f266f3af
Step 2/4 : SHELL [&quot;powershell&quot;, &quot;-Command&quot;, &quot;$ErrorActionPreference = 'Stop'; $ProgressPreference = 'SilentlyContinue';&quot;]
 ---&gt; Running in 1d931a586756
Removing intermediate container 1d931a586756
 ---&gt; 277770d39d39
Step 3/4 : ADD https://ddagent-windows-stable.s3.amazonaws.com/datadog-agent-7-latest.amd64.msi C:/datadog-agent-7-latest.amd64.msi
Downloading [==================================================&gt;]  146.9MB/146.9MB
 ---&gt; 93223b61dad3
Step 4/4 : RUN Start-Process msiexec.exe -Wait -ArgumentList '/qn /i C:\datadog-agent-7-latest.amd64.msi APIKEY=&quot;abc123&quot; /L*V C:\install.log'
 ---&gt; Running in 619d7bb20f3b
Removing intermediate container 619d7bb20f3b
 ---&gt; ddc461e4525a
Successfully built ddc461e4525a
Successfully tagged test:latest
</code></pre>
<p>But when I check in the container to see if it installed in <code>C:\Program Files\Datadog</code>, I am not seeing any of the files I am expecting from the installation.</p>
<p>I added the flag to give the install some extra logs (/L*V C:\install.log) but didn't see much in there. I have confirmed the msiexec command works on a Windows host, just not in the Docker build from what I can tell. Is there something simple that I'm missing?</p>",,0,5,,2020-11-20 21:45:42,,2020-11-23 16:48:11,2020-11-23 16:48:11,,926190,,926190,,1,0,windows|docker|windows-server|datadog,91,7.83617
261631,2,Query,68270987,DataDog Directory file matching pattern fails to match any files,"<p>The directory contains more than 20 files.
As explained in the <a href=""https://github.com/DataDog/integrations-core/blob/master/directory/datadog_checks/directory/data/conf.yaml.example"" rel=""nofollow noreferrer"">DataDog directory documentation</a>, a maximum of 20 files can be tracked.</p>
<p>So I tried to configure the data dog directory configuration</p>
<pre><code>init_config:

instances:
  - directory: /mnt/ftp/generic/SalesorderPosition
    pattern: '20([0-9][0-9]_12_+.*).csv'
    filegauges: true
</code></pre>
<p>Files are in the next format <code>yyyy_mm_SalesorderPosition.csv</code>
and I need to show the latest month in all previus years.</p>
<p>When the pattern is enabled in the config, no files are matched. When I remove it files are counted.</p>
<p>What did I miss here?</p>",68271255,1,0,,2021-7-6 12:56:20,,2021-7-6 14:20:59,2021-7-6 14:20:59,,8910547,,6166504,,1,0,regex|datadog|fnmatch,51,7.83028
261632,3,Monitoring,66439995,Is it possible to monitor a datadog metric from the start of the day,"<p>I want to monitor our application's usage of a 3rd party API with datadog. We have a daily quota of x calls we are allowed to perform every day. The number of calls resets every day at midnight.</p>
<p>I have added a datadog metric in our code that increases every time we make a call to that API. Now I want to create a monitor that will alert us whenever we reach 80% of our allowed daily calls. In other words, I want to get the calls we made from the beginning of the day. Is that possible with datadog?</p>",,0,0,,2021-3-2 13:05:36,,2021-3-2 13:05:36,,,,,7515745,,1,0,monitoring|datadog,90,7.81697
261633,1,Method,68217768,Implementing open tracing (datadog) with Scala Futures,"<p>this is my attempt at implementing open tracing (with datadog) but I am running into the issue where if this function is called with high concurrency, the spans on datadog start mixing together (i.e. spans for different operation names coalesce into 1 span). I have a suspicion this has to do with context switching between threads but would anyone know be able to point me in the right direction? Thanks</p>
<p><a href=""https://scastie.scala-lang.org/DZCCyl8WRoOBgeragoDbXQ"" rel=""nofollow noreferrer"">https://scastie.scala-lang.org/DZCCyl8WRoOBgeragoDbXQ</a></p>",,0,1,,2021-7-1 22:56:49,,2021-7-9 15:59:26,,,,,2807904,,1,1,scala|datadog|opentracing,89,7.79756
261634,3,Visualization,67214798,"What's a good practice for tracking status code responses so that future, unknown, codes can be visualized on a time series chart?","<p>Say I have an API client, and I track the response codes I get like this:
&quot;some_api_client.#{response.code}&quot; resulting in any number of metrics like: some_api_client.200, some_api_client.400, some_api_client.123456whatever</p>
<p>How can I build a time series chart that is future proof.  That is, I do not want to have to add all potential codes at creation.  I want to add a wildcard.  The best process I have to today is to guess at which codes show up and periodically go into the chart and look for new metrics to add.</p>
<p>That process results in missed codes.  e.g. one day a new code pops up but we don't see/notice it because we hadn't added the metrics.</p>
<p>The answer to this question would explicitly solve for that scenario -- new, unknown, codes would automatically show up in the graph whenever they deem fit to show themselves.</p>",67244102,1,0,,2021-4-22 14:00:56,,2021-4-24 14:54:10,,,,,115462,,1,0,time-series|datadog,50,7.79588
261635,3,Visualization,68818451,"How do get updated with AWS Status Dashboard, without checking manually?","<p>I am looking to build some certain types of alerts for <a href=""https://status.aws.amazon.com/"" rel=""nofollow noreferrer"">https://status.aws.amazon.com/</a>, to get constantly updated on the status for certain services.</p>",,1,0,,2021-8-17 13:41:35,,2021-8-18 03:40:51,2021-8-18 03:40:51,,174777,,15446876,,1,1,amazon-web-services|amazon-ec2|alert|dashboard|datadog,25,7.79176
261636,1,Error,69024317,Can't find Flink Histogram metric in Datadog,"<p>I integrated Flink job with Datadog. In my Flink job, I added metrics of counter and histogram, but from Datadog side, I could only found the metrics of counter, not histogram.</p>
<p>I'm able to see the histogram metric from Flink side:
<a href=""https://i.stack.imgur.com/bzqLX.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/bzqLX.png"" alt=""enter image description here"" /></a></p>
<p>but can't find it from Datadog side:
<a href=""https://i.stack.imgur.com/hN6X2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/hN6X2.png"" alt=""enter image description here"" /></a></p>
<p>Also I'm able to find the counter metrics I added for the job.
<a href=""https://i.stack.imgur.com/XBDI3.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/XBDI3.png"" alt=""enter image description here"" /></a></p>
<p>My understanding is</p>
<ol>
<li>I could find histogram metric in the Flink UI, which means there's no issue of my code that collect metrics</li>
<li>I could find counter metric(from the same job) in Datadog, which means there's no issue of my Flink &lt;--&gt; Datadog integration.</li>
</ol>
<p>Combine 1) and 2), I can't figure out how to debug it. Any idea? Thanks!</p>
<p>Here's how I created histogram</p>
<pre><code>@transient private var eventTimeLagHistogram: Histogram = _
            
override def open(config: Configuration): Unit = {
  val dropwizardHistogram: com.codahale.metrics.Histogram  =
                  new com.codahale.metrics.Histogram(new SlidingWindowReservoir(500))
            
  eventTimeLagHistogram = getRuntimeContext()
                 .getMetricGroup.addGroup(&quot;OrderItemUpdateJobTest&quot;)
                  .histogram(&quot;eventTimeLagHistogram&quot;, new DropwizardHistogramWrapper(dropwizardHistogram))
              }
        
        
override def map(t: ObjectNode): OrderItemUpdate = {
              .....
  eventTimeLagHistogram.update(System.currentTimeMillis()- ItemTimestamp)
              .....
    }
</code></pre>",69035778,1,0,,2021-9-2 04:51:12,,2021-9-2 18:59:46,,,,,7876879,,1,0,apache-flink|datadog,49,7.76078
261637,1,Method,68173083,Using dd-trace-go for worker span IDs,"<p>I'm trying to setup dd-trace-go for my worker which listens to an active mq queue and process the message. However, I'm unable to get the span ID if I pass the context to another function. Here is a demo:</p>
<pre><code>package main

import (
    &quot;context&quot;

    &quot;github.com/davecgh/go-spew/spew&quot;
    &quot;gopkg.in/DataDog/dd-trace-go.v1/ddtrace/tracer&quot;
)

func main() {
    tracer.Start(
        tracer.WithServiceName(&quot;my-worker&quot;),
        tracer.WithGlobalTag(&quot;env&quot;, &quot;dev&quot;),
    )
    defer tracer.Stop()

    ctx := context.Background()


    // for loop to listen a message here
    // for every loop, init contextWithCancel
    ctxWithCancel, cancelFunction := context.WithCancel(ctx)

    span, _ := tracer.StartSpanFromContext(ctxWithCancel, &quot;Listen&quot;, tracer.ServiceName(&quot;my-worker&quot;))

    spew.Dump(ctxWithCancel)
    spew.Dump(span.Context().TraceID())

    test(ctxWithCancel)
    cancelFunction()
}

// callback to process the message
func test(c context.Context) {
    span, _ := tracer.SpanFromContext(c)
    spew.Dump(&quot;inside test function&quot;)
    spew.Dump(span.Context().TraceID())
}
</code></pre>
<p>The output is:</p>
<pre><code>(*context.cancelCtx)(0xc00006ce80)(context.Background.WithCancel)
(uint64) 6512722789050192664
(string) (len=20) &quot;inside test function&quot;
(uint64) 0
</code></pre>
<p>Why is the trace ID inside test function is 0 instead of 6512722789050192664 ? Thanks</p>",,0,0,,2021-6-29 05:30:11,,2021-6-29 05:30:11,,,,,11263733,,1,0,trace|datadog,87,7.75808
261638,0,Configuration,68904165,Terraform reusing config blocks,"<p>Terraform noob here. I have a datadog config along the line of (shamelessly copied from terraform website):</p>
<pre><code>resource &quot;datadog_dashboard&quot; &quot;ordered_dashboard&quot; {
  title        = &quot;Ordered Layout Dashboard&quot;
  description  = &quot;Created using the Datadog provider in Terraform&quot;
  layout_type  = &quot;ordered&quot;
  is_read_only = true

  widget { # SIMILAR GRAPH
    alert_graph_definition {
      alert_id  = &quot;895605&quot;
      viz_type  = &quot;timeseries&quot;
      title     = &quot;Widget Title&quot;
      live_span = &quot;1h&quot;
    }
  }

  widget { # SIMILAR GRAPH
    alert_graph_definition {
      alert_id  = &quot;895605&quot;
      viz_type  = &quot;timeseries&quot;
      title     = &quot;Widget Title&quot;
      live_span = &quot;2h&quot;
    }
  }

  widget {
    alert_value_definition {
      alert_id   = &quot;895605&quot;
      precision  = 3
      unit       = &quot;b&quot;
      text_align = &quot;center&quot;
      title      = &quot;Widget Title&quot;
    }
  }

  widget { # SIMILAR GRAPH
    alert_graph_definition {
      alert_id  = &quot;895605&quot;
      viz_type  = &quot;timeseries&quot;
      title     = &quot;Widget Title&quot;
      live_span = &quot;1w&quot;
    }
  }

  widget { # SIMILAR GRAPH
    alert_graph_definition {
      alert_id  = &quot;895605&quot;
      viz_type  = &quot;timeseries&quot;
      title     = &quot;Widget Title&quot;
      live_span = &quot;2w&quot;
    }
  }
}
</code></pre>
<p>As seen, we have 5 graphs: graph 1,2,4 and 5 are very similar, and only differ at 1 attribute, whereas graph 3 is very different. Is there a strategy in TF to reuse all the configs for graph 1,2 4 and 5?</p>
<p>I have attempted at using dynamic blocks, but while dynamic blocks can generate graphs 1 and 2 well, graph 3 is so different that I cannot fit it in the dynamic block.</p>
<p>In practice, the graphs are much more complex, and there are more of them, hence I find the config to be too hard to manage.</p>
<p>This is what I tried:</p>
<pre><code>resource &quot;datadog_dashboard&quot; &quot;ordered_dashboard&quot; {
  title        = &quot;Ordered Layout Dashboard&quot;
  description  = &quot;Created using the Datadog provider in Terraform&quot;
  layout_type  = &quot;ordered&quot;
  is_read_only = true

  dynamic widget {
    for_each = [&quot;1h&quot;, &quot;2h&quot;]
    iterator = live_span_iterator
    content {
      alert_graph_definition {
        alert_id  = &quot;895605&quot;
        viz_type  = &quot;timeseries&quot;
        title     = &quot;Widget Title&quot;
        live_span = live_span_iterator.value
      }
    }
  }

  widget {
    alert_value_definition {
      alert_id   = &quot;895605&quot;
      precision  = 3
      unit       = &quot;b&quot;
      text_align = &quot;center&quot;
      title      = &quot;Widget Title&quot;
    }
  }

  dynamic widget {
    for_each = [&quot;1w&quot;, &quot;2w&quot;]
    iterator = live_span_iterator
    content {
      alert_graph_definition {
        alert_id  = &quot;895605&quot;
        viz_type  = &quot;timeseries&quot;
        title     = &quot;Widget Title&quot;
        live_span = live_span_iterator.value
      }
    }
  }
}
</code></pre>
<p>Are there any other strategies that might help me reduce the code duplication? I hope to retain the order of the graphs if possible.</p>",,0,2,,2021-8-24 08:26:35,,2021-8-24 08:26:35,,,,,3713927,,1,1,terraform|code-duplication|datadog,87,7.75808
261639,1,Method,51728966,How to implement a class function for incrementing counter?,"<p>How would I use the following to create a <em>function</em> or <em>class</em> so that I can import this module to increment a count anytime an event has happen in my app. </p>

<p>I don't want to input those 3 lines everywhere on my app whenever i need to increment a count.</p>

<pre><code>const metrics = request.server.app.metrics;
const metricName = 'user.additem.counter';
metrics.counter(metricName).inc();
</code></pre>

<p>This is what i have so far but it's not working.</p>

<pre><code>const hoek = require('hoek')
 const incrementCounter = (context, metricName) =&gt; {
    const appMetrics = hoek.reach(context, 'request.server.app.metrics');
    if (appMetrics) {
        appMetrics.counter(metricName).inc();
    }
 };

module.exports = { 
    incrementCounter
};
</code></pre>",,1,3,,2018-8-7 14:14:55,,2018-8-7 15:55:06,2018-8-7 15:55:06,,179125,,10054034,,1,0,javascript|node.js|reactjs|datadog,83,7.67631
